william_shakespeare	1	27379	652812	6.78	('not', 8501)	('thou_art', 538)	('exeunt_all_but', 91)
sonnets_poetry	158	7288	38247	6.11	('his', 670)	('thou_art', 48)	('him_have_time', 7)
