eric-clapton	whatcha-gonna-do	67	121	5.04	('him', 11)	('gonna_do', 5)	('whatcha_gonna_do', 4)
eric-clapton	hound-dog	40	122	4.07	('aint', 10)	('hound_dog', 6)	('aint_nothing_but', 6)
eric-clapton	let-it-grow	57	80	4.0	('let', 8)	('let_grow', 6)	('plant_love_let', 3)
eric-clapton	carnival	11	34	3.09	('carnival', 10)	('carnival_carnival', 5)	('carnival_carnival_carnival', 3)
eric-clapton	wanna-make-love-to-you	49	78	3.12	('wanna', 7)	('wanna_make', 7)	('wanna_make_love', 7)
eric-clapton	have-you-ever-loved-a-woman	41	80	8.0	('woman', 6)	('woman_so', 4)	('woman_so_much', 4)
eric-clapton	the-sky-is-crying	42	66	3.67	('down', 3)	("although_it's", 2)	('crying_look_at', 2)
eric-clapton	heaven-is-one-step-away	43	81	3.86	('find', 8)	('couldnt_find', 8)	('heaven_one_step', 6)
eric-clapton	watch-out-for-lucy	108	147	4.45	('his', 7)	('little_lucy', 2)	('chorus_well_trap', 1)
eric-clapton	i-get-lost	48	108	3.48	('nothing', 9)	('am_nothing', 7)	('am_nothing_without', 7)
eric-clapton	lead-me-on	72	122	3.7	('lead', 18)	('lead_lead', 12)	('lead_lead_lead', 6)
eric-clapton	steady-rollin-man	38	60	7.5	('am', 4)	('man_rolls', 2)	('icicles_are_hanging', 2)
eric-clapton	all-our-past-times	77	128	5.82	('dont', 11)	('want_one', 7)	('dont_want_one', 6)
eric-clapton	blow-wind-blow	54	104	8.0	('have', 6)	('wind_blow', 4)	('blow_wind_blow', 4)
eric-clapton	before-you-accuse-me	54	83	5.53	('more', 3)	('love_one', 2)	('look_at_yourself', 2)
eric-clapton	mean-old-frisco	48	101	7.77	('back', 6)	('mean_old', 4)	('low_down_santa', 4)
eric-clapton	i-aint-got-you	44	72	3.6	('got', 13)	('aint_got', 5)	('but_aint_got', 3)
eric-clapton	too-bad	41	80	4.44	('dont', 6)	("it's_too", 6)	('too_bad_dont', 6)
eric-clapton	bad-love	58	93	4.65	('love', 8)	('bad_love', 6)	("i've_had_enough", 4)
eric-clapton	crossroads	41	80	3.33	('down', 9)	('down_crossroads', 4)	('went_down_crossroads', 4)
eric-clapton	next-time-you-see-her	64	121	6.05	('her', 14)	('see_her', 7)	('her_again_will', 4)
eric-clapton	hold-on	68	107	5.1	('hold', 14)	('hold_hold', 7)	('hold_hold_feeling', 6)
eric-clapton	catch-me-if-you-can	67	92	5.75	('wont', 4)	('if_can', 4)	('catch_if_can', 4)
eric-clapton	innocent-times	58	92	5.75	('times', 5)	('innocent_times', 5)	('those_innocent_times', 4)
eric-clapton	layla	65	74	4.11	('chorus', 3)	('knees_layla', 1)	('vain_chorus_chorus', 1)
eric-clapton	man-in-love	59	75	5.0	('love', 4)	('man_love', 3)	('so_pretty_baby', 1)
eric-clapton	lay-down-sally	71	98	4.26	('dont', 5)	('stay_dont', 3)	('dont_ever_leave', 3)
eric-clapton	san-francisco-bay-blues	95	158	7.52	('down', 6)	('by_san', 5)	('by_san_francisco', 5)
eric-clapton	keep-on-growing	91	150	5.17	('keep', 13)	('keep_growing', 12)	('growing_keep_growing', 8)
eric-clapton	nobody-knows-you-when-youre-down-and-out	71	119	5.17	('knows', 5)	('nobody_knows', 5)	("knows_when_you're", 3)
eric-clapton	hard-times	54	102	3.78	('hard', 8)	('hard_times', 8)	('knows_better_than', 4)
eric-clapton	presence-of-the-lord	29	102	3.92	('have', 9)	('have_finally', 6)	('have_finally_found', 6)
eric-clapton	sign-language	55	66	4.4	('still', 3)	('sign_language', 2)	("'twas_there_by", 1)
eric-clapton	running-on-faith	55	103	4.48	('love', 6)	('love_comes', 5)	('when_love_comes', 5)
eric-clapton	marry-you	52	110	3.14	('want', 8)	('wanna_marry', 7)	('wanna_marry_isnt', 6)
eric-clapton	hoochie-coochie-man	67	94	4.95	('got', 5)	('everybody_knows', 2)	('hoochie_coochie_man', 2)
eric-clapton	hello-old-friend	72	92	4.6	('his', 3)	("it's_really", 2)	("old_friend_it's", 2)
eric-clapton	ten-long-years	42	89	8.09	('she', 7)	('she_was', 4)	('kind_loving_every', 2)
eric-clapton	goin-away-baby	48	89	6.85	('well', 7)	('well_aint', 2)	('now_goodbye_baby', 2)
eric-clapton	were-all-the-way	56	74	4.93	('dont', 5)	('what_do', 2)	('between_us_shouldnt', 1)
eric-clapton	willie-and-the-hand-jive	70	110	5.24	('jive', 9)	('hand_jive', 9)	('do_crazy_hand', 2)
eric-clapton	lonely-stranger	67	74	3.36	('dont', 3)	('hunger_free', 1)	('no_good_maybe', 1)
eric-clapton	key-to-the-highway	62	75	3.95	('verse', 3)	('gonna_leave', 1)	('where_better_known', 1)
eric-clapton	knockin-on-heavens-door	34	64	4.27	('knock', 8)	('knockin_heavens', 6)	('knockin_heavens_door', 6)
eric-clapton	if-i-dont-be-there-by-morning	68	100	4.55	('by', 5)	('if_dont', 4)	('dont_there_by', 4)
eric-clapton	pretty-girl	59	102	7.85	('girl', 6)	('pretty_girl', 6)	('always_guide_home', 3)
eric-clapton	forever-man	30	78	4.59	('forever', 17)	('forever_man', 16)	('man_forever_man', 11)
eric-clapton	good-morning-little-schoolgirl	42	116	5.04	('hey', 34)	('hey_hey', 31)	('hey_hey_hey', 28)
eric-clapton	river-of-tears	89	138	3.94	('drowning', 13)	('drowning_river', 10)	('river_drowning_river', 3)
