tried,1798
sweet,1781
thats,1780
l,1780
makes,1780
wasnt,1775
red,1757
miss,1754
forever,1749
shoot,1742
til,1741
spit,1731
yea,1729
fight,1729
hurt,1727
forget,1715
eye,1714
you've,1714
floor,1708
lose,1707
type,1704
sing,1703
ya'll,1703
mr,1702
yourself,1701
guns,1701
behind,1699
round,1691
feeling,1677
4,1676
we'll,1671
school,1666
brain,1656
outta,1654
sick,1652
double,1649
ladies,1644
fade,1639
far,1638
alright,1637
nice,1632
stick,1629
trust,1628
west,1623
sometimes,1620
sun,1616
playin,1616
fresh,1615
wouldnt,1606
r,1603
use,1602
sit,1601
paper,1596
found,1595
'bout,1592
respect,1589
jump,1585
buck,1583
kiss,1581
dat,1578
looking,1578
room,1571
shine,1570
anything,1567
born,1562
grab,1562
mc's,1560
dough,1559
gold,1558
woman,1555
lie,1544
mama,1540
dirty,1535
snoop,1531
air,1526
x2,1525
number,1516
phone,1514
takin,1512
paid,1512
feet,1508
fucking,1506
x,1503
mack,1499
someone,1494
saw,1492
bounce,1490
wanted,1490
mc,1488
deal,1486
child,1473
funk,1455
whatever,1452
men,1452
called,1447
intro,1438
power,1436
living,1430
wonder,1430
both,1428
mother,1427
rain,1427
cops,1424
rich,1421
being,1421
fake,1418
sex,1418
blast,1417
brothers,1414
truth,1413
funky,1411
scared,1411
ball,1403
drink,1402
green,1400
blue,1399
kind,1395
part,1395
easy,1389
punk,1386
ill,1386
smile,1383
flip,1382
late,1382
dj,1378
sky,1375
ho,1371
smokin,1371
year,1370
control,1370
master,1366
raw,1363
freak,1363
buy,1360
ta,1359
lady,1357
de,1356
soon,1355
beef,1355
south,1355
burn,1354
million,1351
doing,1351
ten,1346
pick,1344
jay,1341
dreams,1340
reason,1340
else,1338
star,1334
chance,1330
cats,1329
track,1328
york,1318
chill,1318
meet,1317
'til,1312
bet,1310
speak,1306
fun,1305
dem,1304
mo,1300
known,1298
follow,1295
may,1295
y,1293
past,1293
doubt,1291
pimp,1284
yours,1283
everyday,1281
hang,1280
bit,1268
ay,1265
point,1263
today,1263
clothes,1261
wake,1260
picture,1256
they're,1255
happy,1249
dark,1248
stuck,1236
knock,1235
shorty,1235
shots,1235
each,1231
playa,1227
making,1225
boom,1221
knows,1214
yet,1206
ground,1206
4x,1206
kinda,1201
fact,1201
g's,1200
none,1199
sell,1196
fine,1195
bridge,1192
send,1189
waiting,1189
against,1182
bomb,1181
bed,1181
click,1181
nah,1173
does,1173
push,1170
chest,1168
que,1167
women,1165
east,1163
beats,1161
hundred,1158
ones,1157
jack,1155
homies,1154
s,1152
5,1148
probably,1148
pack,1148
minute,1147
wit',1143
m,1142
rappers,1141
feat,1141
pretty,1138
test,1136
pray,1134
fear,1133
shut,1130
thinking,1128
tired,1128
corner,1127
very,1125
dot,1125
land,1122
hide,1121
heaven,1119
cars,1118
cop,1117
movin,1114
ring,1110
wall,1110
lights,1108
z,1107
second,1104
dollar,1104
glock,1104
jam,1104
between,1103
rip,1103
drive,1102
tears,1100
record,1096
mo',1095
holla,1094
hair,1092
plan,1090
business,1090
different,1090
givin,1088
pump,1087
fo',1082
story,1082
here's,1081
momma,1077
tip,1072
fame,1072
whoa,1072
water,1067
learn,1065
nuttin,1062
ways,1057
changed,1049
tellin,1048
neck,1047
running,1044
case,1042
homie,1041
wet,1038
spend,1038
police,1037
honey,1037
save,1037
earth,1035
dig,1033
piece,1032
clear,1030
10,1027
hustle,1025
saying,1024
seems,1023
met,1023
gat,1023
brown,1021
trip,1020
chick,1018
cube,1014
lovin,1010
loose,1010
feels,1008
yall,1007
alive,1003
short,1002
aiyyo,1000
k,998
road,997
funny,996
50,996
bullshit,994
lyrics,994
dumb,993
coast,992
boo,991
weak,990
state,990
scream,986
win,983
handle,982
haters,979
smooth,978
twenty,976
locked,975
felt,972
thank,971
rocks,971
team,971
babe,967
sittin,965
rule,965
gimme,963
guy,962
already,961
few,956
crime,955
seem,955
