
\data\
ngram 1=2301

\1-grams:
-3.587711	cyr
-3.888741	dace
-3.888741	dais
-3.888741	dam
-3.888741	damnation
-3.888741	damned
-3.888741	dancing
-3.888741	dapple
-3.286681	dark
-2.888741	daughter
-3.587711	daughter's
-3.888741	daunted
-3.888741	dawdle
-2.985651	day
-3.286681	days
-3.587711	dead
-3.587711	deal
-3.888741	dealt
-2.985651	dear
-3.888741	dearly
-3.587711	death
-3.888741	debauched
-3.888741	debauches
-3.888741	debt
-3.888741	deceit
-3.587711	deceitful
-3.587711	deceived
-3.888741	decision
-3.888741	decked
-3.888741	decree
-3.888741	decreed
-3.888741	deed
-3.888741	deeds
-3.888741	deep
-3.888741	defense
-3.888741	deference
-3.888741	defied
-3.888741	deigned
-3.286681	delay
-3.587711	delight
-3.888741	delights
-3.888741	delivered
-3.888741	demand
-3.888741	demeanor
-3.888741	demoiselle
-3.888741	demonstrated
-3.888741	denier
-2.888741	denise
-3.888741	denise's
-3.587711	dennis
-3.888741	deny
-3.888741	depended
-3.189771	desire
-3.888741	desired
-3.888741	desist
-3.888741	destiny
-3.888741	destroyed
-3.587711	details
-3.888741	detects
-3.286681	devil
-3.587711	devils
-3.888741	devotedly
-3.587711	devour
-2.742613	did
-3.888741	didnt
-3.888741	die
-3.888741	died
-3.888741	dieu
-3.587711	different
-3.888741	din
-3.286681	dine
-3.587711	dinner
-3.888741	dinner's
-3.888741	dinners
-3.888741	dinnertime
-3.888741	dire
-3.888741	directed
-3.888741	direction
-3.888741	directs
-3.888741	disapproved
-3.888741	disclosed
-3.888741	discover
-3.41162	disdain
-3.587711	disgrace
-3.888741	disgraced
-3.888741	disguised
-3.888741	dishonest
-3.888741	dismay
-3.888741	dismissed
-3.888741	dispel
-3.587711	distress
-3.888741	distributed
-3.888741	disturbed
-3.888741	divine
-3.888741	dixit
-2.320539	do
-3.41162	does
-3.587711	doesnt
-3.888741	doing
-3.888741	domino
-3.888741	dominus
-3.888741	donation
-3.587711	donations
-3.189771	done
-3.41162	dont
-3.888741	doomsday
-3.11059	door
-3.888741	dormouse
-3.888741	dotage
-3.888741	douai
-3.41162	double
-3.587711	doubt
-3.888741	dour
-2.587711	down
-3.888741	draft
-3.888741	drags
-3.888741	drank
-3.888741	drape
-3.888741	drapery
-3.888741	drawn
-3.587711	dress
-3.888741	dressed
-3.189771	dresses
-3.888741	drew
-2.847348	drink
-3.587711	drinking
-3.888741	drivel
-3.888741	drop
-3.888741	ducks
-3.587711	due
-3.888741	dug
-3.888741	dump
-3.888741	duping
-3.888741	dwell
-3.888741	dwelling
-3.888741	dwelt
-3.286681	each
-3.888741	eager
-3.888741	early
-2.985651	earth
-3.888741	earthly
-3.587711	ease
-3.888741	easily
-3.41162	eat
-3.888741	eaten
-3.888741	edge
-3.888741	education
-3.888741	efforts
-3.888741	eh
-3.888741	either
-3.888741	elated
-3.888741	elite
-3.41162	else
-3.888741	embraces
-2.934499	empty
-3.189771	end
-3.888741	ended
-3.888741	endowed
-3.587711	endurance
-3.888741	enemy
-3.888741	enfranchised
-3.888741	england
-3.888741	engraved
-3.41162	enough
-3.888741	enough—it
-3.888741	ensnared
-3.888741	enter
-3.888741	enters
-3.286681	entertainers
-3.888741	entire
-3.888741	entourage
-3.888741	equally
-3.888741	ere
-3.888741	escaping
-3.888741	eschew
-3.888741	estate
-3.888741	estates
-3.888741	eternal
-3.888741	eum
-3.888741	eustace
-3.888741	eustace's
-3.587711	even
-3.043643	ever
-2.985651	every
-3.587711	everyone
-2.985651	everything
-3.888741	everywhere
-3.888741	evidence
-3.587711	exactly
-3.587711	excellent
-3.41162	except
-3.888741	exclaims
-3.888741	excommunicated
-3.888741	exemplifies
-3.888741	exemplum
-3.888741	exercised
-3.888741	exerted
-3.587711	expect
-3.888741	expected
-3.888741	expecting
-3.888741	expects
-3.888741	expertise
-3.888741	explained
-3.888741	explains
-3.888741	explanation
-3.888741	exposure
-3.888741	eye
-3.888741	eyed
-3.41162	eyes
-3.41162	fable
-3.286681	fabliau
-3.888741	fabliaux
-3.888741	fabric
-3.888741	fac
-3.189771	face
-3.888741	facedown
-3.41162	fact
-3.41162	fail
-3.888741	failure
-2.934499	fair
-3.587711	fairest
-3.189771	faith
-3.888741	fallen
-3.888741	falls
-3.888741	false
-3.888741	fancied
-3.587711	far
-3.587711	fared
-3.888741	farms
-3.888741	farted
-3.189771	fashion
-3.286681	fast
-3.888741	fasting
-3.587711	fat
-3.888741	fated
-3.587711	father
-3.888741	favor
-3.888741	fear
-3.888741	feast
-3.888741	feather
-3.587711	fed
-3.888741	feeding
-3.888741	feeling
-3.587711	feels
-3.286681	feet
-3.888741	feigning
-3.888741	feint
-3.41162	fell
-3.888741	fellows
-3.286681	felt
-3.888741	fend
-3.888741	fetch
-3.888741	few
-3.888741	fidgeted
-3.888741	fiery
-3.41162	fifteen
-3.888741	figure
-3.587711	figures
-3.587711	filled
-3.888741	filles
-3.888741	filling
-3.888741	filthy
-3.888741	finalize
-3.043643	find
-2.80956	fine
-3.888741	finery
-3.587711	finest
-3.888741	finis
-3.189771	fire
-3.888741	fires
-3.043643	first
-3.41162	fish
-3.888741	fists
-3.41162	fit
-3.888741	fit—
-3.888741	fix
-3.888741	flak
-3.888741	flame
-3.888741	flanks
-3.888741	flapping
-3.888741	flax
-3.888741	fleece
-3.888741	flight
-3.888741	flock's
-3.888741	flour
-3.587711	flower
-3.888741	flowers
-3.587711	flushed
-3.888741	foisted
-3.888741	fold
-3.888741	folderol
-3.587711	folk
-3.888741	follow
-3.888741	fondness
-3.587711	food
-3.41162	fool
-3.888741	foolish
-3.587711	forbade
-3.888741	forbid
-3.587711	forbidden
-3.587711	forbids
-3.888741	forget
-3.888741	forgives
-3.888741	forgot
-3.888741	formed
-3.888741	forsake
-3.888741	forthwith
-3.888741	fortnight
-3.888741	forty
-3.888741	forward
-3.888741	fouchier
-3.11059	found
-3.587711	four
-3.888741	frame
-3.587711	francis
-3.888741	franciscans
-3.587711	free
-3.888741	french
-3.587711	fresh
-3.888741	fret
-2.934499	friar
-3.888741	friar's
-3.888741	friars
-3.888741	friday
-3.043643	friend
-3.888741	friendship
-3.888741	fright
-2.397379	from
-3.189771	front
-3.888741	fruit
-3.888741	frying
-3.888741	fucking
-3.888741	fucks
-3.888741	fulfill
-3.888741	fulfilled
-3.286681	full
-3.888741	fully
-3.286681	fun
-3.286681	fur
-3.888741	furrow
-3.888741	furs
-3.587711	further
-3.888741	gaffe
-3.888741	gain
-3.888741	gall
-3.888741	galore
-3.888741	game
-3.888741	gaming
-3.888741	ganders
-3.587711	garlic
-3.888741	garments
-3.888741	gathered
-2.888741	gave
-3.888741	gay
-3.888741	gelded
-3.587711	generous
-3.888741	genitalia
-3.888741	gentian
-3.888741	gentle
-3.888741	gently
-3.888741	george
-2.71265	get
-3.11059	gets
-3.888741	gibbet
-3.888741	gift
-3.286681	gifts
-3.888741	ginger
-3.888741	gird
-2.633468	girl
-3.888741	girlfriend's
-3.41162	girls
-3.888741	girth
-3.888741	gisors
-2.633468	give
-2.985651	given
-3.888741	gives
-3.888741	giving
-3.41162	glad
-3.587711	gladly
-3.888741	glance
-3.888741	glossed
-3.888741	glowed
-3.888741	glowing
-2.50853	go
-3.587711	goat
-2.457377	god
-3.11059	god's
-3.043643	goes
-3.189771	going
-3.888741	gold
-3.043643	gone
-2.566522	good
-3.189771	goose
-3.11059	got
-3.888741	govern
-3.41162	grace
-3.888741	gracious
-3.888741	grand
-3.888741	grant
-3.888741	granted
-3.888741	grate
-3.888741	gray
-2.888741	great
-3.888741	greatest
-3.888741	green
-3.587711	greeting
-3.888741	grief
-3.587711	grieved
-3.888741	grieves
-3.888741	grouse
-3.41162	grow
-3.888741	growing
-3.888741	grumbling
-3.888741	guard
-3.888741	guess
-3.888741	guffawed
-3.888741	guide
-3.888741	guile
-3.888741	guillaume
-3.587711	gulp
-3.888741	gulping
-3.587711	gusto
-3.41162	habit
-2.225983	had
-3.888741	hag
-3.41162	hair
-3.888741	haired
-3.888741	half
-3.888741	hall
-3.888741	hammers
-2.934499	hand
-3.888741	handle
-3.189771	hands
-3.587711	hang
-3.888741	hanged
-3.41162	hanging
-3.587711	happened
-3.41162	happy
-3.888741	hardened
-3.888741	hardly
-3.587711	harlots
-3.587711	harm
-3.888741	harness
-3.888741	harrowing
-2.473768	has
-3.888741	haste
-3.888741	hatchway
-3.888741	hate
-3.888741	hateful
-3.888741	hats
-2.172738	have
-3.41162	having
-3.888741	hawthorn
-1.614583	he
-2.41162	he'd
-2.80956	he'll
-2.658292	he's
-2.888741	head
-3.888741	heaped
-2.985651	hear
-2.985651	heard
-3.41162	hearing
-2.847348	heart
-3.587711	hearted
-3.888741	heartily
-3.888741	hearty
-3.888741	heat
-3.888741	heavenly
-3.587711	heavy
-3.888741	heavyhearted
-3.587711	heels
-3.587711	held
-3.888741	hell
-3.189771	help
-3.587711	helps
-3.888741	helter
-3.888741	hemmed
-3.41162	henceforth
-1.645703	her
-3.888741	herb
-3.888741	herbs
-2.633468	hercelot
-2.934499	here
-3.41162	here's
-3.888741	hermit
-3.888741	herod
-3.286681	herself
-3.888741	hesitation
-3.888741	hey
-3.41162	hidden
-3.189771	hide
-3.888741	hides
-3.888741	hiding
-3.189771	high
-1.985651	him
-3.286681	himself
-3.888741	him—you
-3.888741	hinder
-3.888741	hire
-1.851314	his
-3.888741	holds
-3.888741	hole
-3.587711	holiness
-3.11059	holy
-2.888741	home
-3.888741	homestead
-3.587711	honest
-3.587711	honor
-3.888741	hooks
-3.888741	hoping
-3.888741	hordes
-3.888741	horse
-3.587711	hot
-3.587711	hour
-2.985651	house
-2.80956	how
-3.587711	however
-3.888741	hunchbacked
-3.587711	hundred
-3.888741	hung
-3.888741	hunted
-3.888741	hurried
-3.587711	hurries
-3.888741	hurry
-3.888741	hurt
-3.41162	husband
-3.587711	husband's
-3.888741	hypocrite
-3.888741	hysterical
-3.043643	i'd
-2.633468	i'll
-2.658292	i've
-3.888741	idea
-2.457377	if
-3.888741	ill
-3.888741	image
-3.888741	images
-3.41162	immediately
-3.888741	impart
-3.888741	implement
-3.888741	implicated
-3.888741	imposed
-3.888741	incline
-3.888741	incomplete
-3.286681	indeed
-3.888741	indulged
-3.587711	infamy
-3.888741	information
-3.888741	ing
-3.888741	ingratiating
-3.888741	inhabit
-3.888741	inheritance
-3.888741	injurious
-3.888741	inquire
-3.888741	inquiring
-3.888741	insanity
-3.286681	inside
-3.888741	insisted
-3.888741	inspection
-3.888741	install
-3.888741	installment
-3.286681	instead
-3.888741	intelligent
-3.888741	intending
-3.888741	intends
-3.888741	intense
-3.888741	intent
-3.888741	intention
-3.888741	interest
-3.888741	intimidated
-2.80956	into
-3.888741	irate
-3.888741	irked
-3.587711	isnt
-2.774798	it's
-3.888741	itches
-3.286681	its
-3.888741	jewelry
-3.888741	job
-3.888741	joined
-3.11059	joy
-3.587711	joyful
-3.888741	judaea
-3.888741	jug
-3.587711	jumps
-2.742613	just
-3.286681	keep
-3.888741	keeping
-3.189771	kept
-3.888741	keys
-3.888741	kid
-3.888741	killed
-3.888741	kin
-3.888741	kind
-3.888741	kindled
-3.888741	kindling
-3.587711	king
-3.888741	kith
-3.888741	kneels
-3.888741	knees
-2.888741	knew
-3.888741	knife
-3.41162	knight
-3.888741	knight's
-3.043643	knights
-3.11059	know
-3.41162	known
-3.888741	labors
-3.888741	laceration
-2.587711	lady
-3.888741	lady'd
-3.41162	lady's
-3.286681	laid
-3.888741	lamb's
-3.888741	lambasted
-3.888741	land
-3.888741	lands
-3.41162	large
-3.189771	last
-3.888741	late
-3.888741	laugh
-3.587711	laughing
-3.888741	laughter
-3.888741	launched
-3.888741	lavish
-3.888741	lavishly
-3.888741	lawrence—
-3.888741	lax
-3.189771	lay
-3.888741	le
-3.587711	lead
-3.888741	leads
-3.888741	leaf
-3.587711	league
-3.888741	leaned
-3.286681	learned
-3.41162	least
-3.888741	leather
-2.934499	leave
-3.888741	leave—
-3.587711	leaving
-3.888741	lecherous
-3.11059	led
-2.985651	left
-3.888741	leggings
-3.888741	leisure
-3.888741	length
-3.888741	lengthy
-3.587711	less
-2.985651	let
-3.587711	let's
-3.587711	liar
-3.888741	licorice
-3.043643	lie
-3.888741	lies
-3.043643	life
-3.888741	lifted
-3.587711	lifts
-3.11059	light
-3.888741	liked
-3.286681	likewise
-3.888741	lined
-3.888741	linen
-3.888741	linger
-3.41162	little
-3.11059	live
-3.189771	lived
-3.587711	lives
-3.286681	living
-3.888741	loathing
-3.888741	loathsome
-3.888741	located—he
-3.888741	location
-3.888741	lock
-3.888741	locked
-3.888741	loft
-2.985651	long
-3.286681	longer
-3.189771	look
-3.286681	looked
-3.888741	looking
-3.888741	looks
-3.888741	loons
-3.888741	loose
-3.888741	loosed
-2.934499	lord
-3.888741	lord's
-3.587711	lords
-3.189771	lost
-3.888741	lot
-3.888741	loud
-3.189771	love
-3.587711	loved
-3.043643	lovely
-3.888741	lovemaking
-3.41162	lover
-3.888741	loves
-3.587711	low
-3.888741	luck
-3.888741	lucky
-3.888741	lump
-3.888741	lunatic
-3.888741	lust
-3.888741	lying
-3.888741	ma'am
-2.934499	madame
-2.546318	made
-3.888741	made—
-3.888741	madness
-3.888741	magnificent
-3.11059	mahauld
-3.41162	maid
-3.286681	maiden
-3.888741	maidenhead
-3.888741	maintain
-2.50853	make
-3.41162	makes
-3.587711	making
-2.742613	man
-3.888741	manner
-3.587711	mans
-3.888741	mantle
-3.286681	many
-3.043643	marian
-3.888741	marians
-3.587711	marian—
-3.888741	market
-3.888741	marks
-3.41162	married
-3.888741	martyrdom
-3.888741	marvel
-3.41162	master
-3.41162	matter
-3.888741	mattocks
-3.888741	mattress
-2.847348	may
-3.888741	mayhem
-3.888741	meal
-3.286681	mean
-3.888741	meaning
-3.587711	meant
-3.587711	meet
-3.888741	meeting
-3.888741	melodious
-3.888741	member
-3.888741	members
-3.888741	memory
-3.41162	men
-3.189771	menhould
-3.888741	meo
-3.587711	merchandise
-3.286681	merchant
-3.888741	mercy
-3.888741	mere
-3.888741	merit
-3.888741	mess
-3.888741	message
-3.888741	messes
-3.888741	messing
-3.888741	met
-3.286681	might
-3.888741	mightily
-3.888741	milan
-3.888741	mill
